No,id,member_id,loan_status_class
43983,1510845,1772655,1
43984,2083356,2436105,1
43985,29794477,32297667,1
43986,608090,780070,1
43987,1694286,1997074,0
43988,1029847,1249126,1
43989,3805188,4848747,1
43990,11716794,13688967,1
43991,21340890,23653778,1
43992,12498844,14510954,1
43993,19997986,22220648,1
43994,20078244,22340889,1
43995,8814794,10586945,1
43996,14700303,16762626,1
43997,8990087,10771747,1
43998,5455784,6807982,0
43999,3288843,4061543,1
44000,15109163,17181609,0
44001,32049163,34662396,1
44002,1357063,1601038,1
44003,20801838,23074256,0
44004,30415634,32978809,1
44005,3239736,3982524,1
44006,8654645,10426792,1
44007,11374873,13307027,1
44008,8558804,10310503,1
44009,10131048,10361266,1
44010,7049770,8711795,0
44011,20608708,22881495,1
44012,363961,374174,1
44013,417907,487488,1
44014,12447318,14459444,1
44015,5375887,6728131,1
44016,15820685,17913184,1
44017,12427125,14439218,1
44018,2300177,2732688,1
44019,7937009,9659019,1
44020,7434941,9097076,0
44021,17735627,19868091,1
44022,1569580,1837131,1
44023,31216861,33790061,1
44024,7365116,9027238,1
44025,1387239,1633137,0
44026,5895910,7358051,1
44027,1693847,1976608,1
44028,2364718,2826881,1
44029,8638182,10410055,1
44030,19075271,21278030,1
44031,4564591,5816746,1
44032,25627036,28070013,0
44033,1814595,2116752,1
44034,36079114,38790699,0
44035,10635189,1264748,1
44036,5800465,7232201,1
44037,12396210,14408349,1
44038,32329600,34942909,1
44039,10595281,12527387,1
44040,1488688,1748157,1
44041,15289657,17362104,1
44042,14590739,16653039,1
44043,3197572,3930473,1
44044,15520730,17613142,1
44045,1035868,1265506,1
44046,4285032,5477237,0
44047,1577194,1845669,1
44048,2635783,3178039,1
44049,704343,896348,1
44050,22632697,24975600,1
44051,385106,385847,0
44052,3150841,3863408,1
44053,9264932,11097065,1
44054,17423193,19545726,1
44055,6578053,8130103,1
44056,765961,966919,1
44057,32450047,35063352,1
44058,10604946,12477069,1
44059,32299145,34912389,0
44060,8924627,10716770,1
44061,20759193,23031939,1
44062,823549,1032126,1
44063,18494736,20657429,1
44064,3005975,3638225,1
44065,200805,200788,0
44066,15369854,17442293,1
44067,27551810,30054961,1
44068,32340228,34953593,0
44069,1266184,1509281,1
44070,30735796,33288967,1
44071,1541373,1806847,1
44072,4567733,5820046,1
44073,30034912,32558090,1
44074,9777540,11629417,1
44075,1055631,1287194,1
44076,10727253,12619300,1
44077,20448556,22711353,1
44078,19746645,21969399,1
44079,2295234,2727419,1
44080,1280065,1523363,1
44081,22452349,24775194,1
44082,1517009,1779740,1
44083,5609532,6991949,0
44084,733727,930120,1
44085,35084173,37767504,1
44086,20139110,22401749,1
44087,31567761,34160978,1
44088,23833893,26206765,1
44089,6615981,8198142,1
44090,6158375,7640491,0
44091,6288494,7819971,1
44092,1597835,1868396,1
44093,4684610,5946767,1
44094,3198900,3931890,1
44095,7665122,9347251,1
44096,5765593,7197748,1
44097,29765312,32318567,1
44098,3703983,4847446,1
44099,1613270,1885369,1
44100,386255,418432,1
44101,2275533,2697749,1
44102,15229361,17301812,1
44103,10647377,12519388,1
44104,19736817,21959568,1
44105,1212590,1453742,0
44106,7456542,9118606,1
44107,673529,860893,1
44108,13155842,15188042,1
44109,30165907,32709113,1
44110,2276887,2699202,1
44111,28342850,30865992,1
44112,4435439,5667650,1
44113,8556292,10308368,1
44114,1419389,1669534,1
44115,32980002,35633227,1
44116,21139370,23422229,1
44117,664532,849696,1
44118,28544731,31067958,1
44119,31387378,33960594,1
44120,3640029,4592574,1
44121,12707253,14719415,1
44122,3016343,3628697,1
44123,33211256,35854570,0
44124,32158330,34771504,1
44125,36241109,38952505,0
44126,1560704,1827820,0
44127,16402875,18485329,1
44128,8988180,10770095,1
44129,9735185,11587302,1
44130,6375163,1759675,1
44131,11717138,13689313,1
44132,13057631,15089825,1
44133,36119758,38831407,1
44134,35938522,38640068,1
44135,3241254,3984204,1
44136,29654049,32187220,1
44137,25326799,27669648,0
44138,5037523,6339827,1
44139,8600498,10351907,1
44140,486476,619983,1
44141,23563255,25956201,1
44142,2370112,2832754,1
44143,14488148,16550543,1
44144,24755856,27198744,1
44145,1593676,1863886,1
44146,37700149,40472867,1
44147,34722997,37416271,1
44148,6551416,8103471,1
44149,31126224,33669408,1
44150,785702,989040,1
44151,29924994,32458171,1
44152,12766520,14788646,0
44153,2307712,2740086,1
44154,14938887,17011335,1
44155,4155204,5297421,0
44156,12576170,14588332,1
44157,27610847,30113928,1
44158,6529032,8081078,0
44159,32169019,34782261,1
44160,7707223,9408974,1
44161,36039351,38750947,1
44162,36270219,38981543,1
44163,19667165,21889904,1
44164,11364695,13296844,1
44165,1034427,1264037,1
44166,10865280,12747422,1
44167,1337436,1582393,1
44168,9056761,10868774,1
44169,8655485,10427565,1
44170,10637713,12509712,1
44171,3705798,4678135,0
44172,9806460,11658419,1
44173,478877,608180,0
44174,3184834,3917579,1
44175,14207922,16260322,1
44176,13077102,15179304,0
44177,12074827,14066978,0
44178,28472599,30995732,1
44179,29634254,32167428,1
44180,6385963,7918073,1
44181,4294813,5466985,1
44182,19587385,21810109,1
44183,27721920,30225055,1
44184,1442179,1694441,1
44185,8385930,10128008,1
44186,1541260,1806707,1
44187,3219968,3962806,1
44188,4775313,6047498,0
44189,12965965,14998165,1
44190,30155726,32698933,1
44191,5945087,7417247,1
44192,10151573,12002879,1
44193,572030,735790,1
44194,2895853,3528164,1
44195,601319,771625,1
44196,7915039,9637165,1
44197,846459,1057849,1
44198,28142882,30656057,1
44199,4185970,5328223,1
44200,15611072,17703498,0
44201,384790,416139,0
44202,7665297,9347420,1
44203,28744657,31277909,1
44204,6254932,7767063,1
44205,6544685,8096837,1
44206,13018364,15050563,1
44207,13026335,15058535,1
44208,3368433,4221188,1
44209,3371430,4224462,1
44210,30785990,33339181,1
44211,9674913,11527047,1
44212,839359,1049528,0
44213,5772406,7204226,1
44214,1174983,1416579,1
44215,9474869,11307001,1
44216,1518812,1781648,1
44217,33441348,36084629,1
44218,6806020,8428138,1
44219,30525823,33079011,1
44220,8995691,10787783,1
44221,32009446,34622710,0
44222,20378748,22651472,1
44223,7098289,8760387,1
44224,11264587,13176738,1
44225,5779347,7211488,1
44226,1050893,1282170,1
44227,3296933,4069408,1
44228,6888872,8530773,1
44229,8999124,10791022,1
44230,7101272,3867953,1
44231,1627255,1899572,1
44232,17393112,19515654,1
44233,6876082,8498181,1
44234,12296685,14288817,1
44235,12467643,14479748,0
44236,972573,1194525,1
44237,17232985,19365518,1
44238,22402183,24735054,0
44239,29323964,31857130,1
44240,1218139,1459153,1
44241,19056959,21259642,1
44242,1158166,1398792,1
44243,8035229,9757338,0
44244,6874773,4527373,0
44245,5979063,7451512,1
44246,4185439,5327662,1
44247,12607043,14619204,0
44248,8965573,10757669,1
44249,36641289,39384023,1
44250,32279159,34892408,1
44251,9604967,11457088,1
44252,19516113,21728873,1
44253,1452735,1706465,1
44254,37670124,40432840,1
44255,36008252,38709775,1
44256,1454399,1708171,1
44257,27070294,29573340,1
44258,10525811,12397965,1
44259,12796077,14818215,1
44260,1319690,1564893,1
44261,1079074,1315681,1
44262,969594,1190818,1
44263,20208437,22471196,1
44264,3929231,5022811,1
44265,21129592,23412436,1
44266,20408422,22681203,1
44267,9715543,11567640,1
44268,27511237,30014348,1
44269,1684701,1966866,0
44270,16452225,18534690,1
44271,17212824,19335370,1
44272,8586013,10328114,1
44273,9745447,11597536,1
44274,3106012,3778355,1
44275,30835672,33388834,1
44276,17644805,19777289,1
44277,10171109,12022531,1
44278,12355344,14347499,1
44279,471174,594840,1
44280,33521494,36164776,1
44281,5555627,6927821,0
44282,7689450,1689595,1
44283,30245740,32788951,1
44284,26047978,28500883,1
44285,503852,648541,1
44286,20368277,22641081,1
44287,651824,833732,0
44288,23093695,25446511,1
44289,6735141,8337370,1
44290,1424256,1675107,1
44291,23623162,25996124,1
44292,23043160,25396046,1
44293,5030484,1491543,1
44294,3485256,4367485,1
44295,22411974,24744864,1
44296,26328815,28801699,1
44297,8630155,10401924,1
44298,6190044,7662192,0
44299,30475745,33028932,1
44300,12577359,14589518,1
44301,28684037,31147209,1
44302,12285614,14277765,1
44303,7060925,6488367,1
44304,26249919,28722663,1
44305,10607918,12479890,1
44306,13377149,15419400,1
44307,7697012,9398841,1
44308,6540659,8092741,1
44309,12696956,14709119,1
44310,11254991,13167157,1
44311,3734471,4857788,1
44312,13106180,15128383,1
44313,1217844,1458655,0
44314,17723966,19856493,1
44315,6521044,8073037,1
44316,5695206,7107360,1
44317,2295400,2727593,1
44318,23866423,26238894,1
44319,7445479,9107613,0
44320,2276898,2699214,1
44321,14560537,16622836,1
44322,4776395,6048638,1
44323,6330540,7861774,1
44324,1364326,1608389,1
44325,14599414,16661732,1
44326,1368187,1612006,1
44327,30255788,32798989,1
44328,1036032,1265697,1
44329,27732014,30235160,1
44330,3494740,4376913,1
44331,24104440,26497397,1
44332,10067883,11919652,1
44333,13068375,15100560,0
44334,10168742,12020382,1
44335,565042,726974,1
44336,36420576,39141916,1
44337,1160831,1401724,1
44338,4465456,5697657,1
44339,30185814,32729029,1
44340,17953701,20106389,1
44341,733749,930148,1
44342,15850873,17943368,1
44343,11717740,13689920,1
44344,6309030,7840472,1
44345,1634887,1907058,1
44346,22421626,24754565,1
44347,21089600,23372450,1
44348,9205826,11027891,1
44349,27522474,30025644,1
44350,3606038,4538271,1
44351,1233072,1473496,0
44352,2896135,3528476,1
44353,13038234,15070412,1
44354,863880,1077028,0
44355,33110899,35754175,1
44356,2299241,2731725,1
44357,10537142,12419145,1
44358,15460712,17533118,1
44359,23955763,26328382,1
44360,5620602,7003009,1
44361,12326068,14318206,1
44362,2366806,2829157,1
44363,33301837,35945193,1
44364,7535710,9197822,1
44365,30425811,32968992,1
44366,8138312,9880269,1
44367,27601087,30104211,1
44368,32449956,35063249,1
44369,28242383,30755522,1
44370,10176697,12028722,1
44371,1219996,1461209,1
44372,5802806,7234499,1
44373,16543157,18635557,1
44374,1826358,2128686,1
44375,20149223,22411850,1
44376,3348222,4150831,1
44377,1230823,1471184,1
44378,22242322,24565172,1
44379,27542475,30045627,1
44380,13527613,15579893,1
44381,18915994,21098592,1
44382,11447221,13379415,1
44383,1469375,1725872,1
44384,17132895,19255426,1
44385,22832887,25185784,1
44386,5796042,7228210,1
44387,123133,114358,0
44388,36320407,39061733,0
44389,4807537,6069826,1
44390,15739878,17832321,1
44391,9067327,10879263,1
44392,27010317,29503369,1
44393,17563342,19675880,1
44394,13147335,15169517,1
44395,10178326,12029972,1
44396,1571116,1839133,1
44397,11448310,13380483,1
44398,30485836,33039019,0
44399,3636501,4588773,1
44400,1338080,1583243,1
44401,12567084,14579259,1
44402,14630847,16693127,1
44403,34682765,37366029,1
44404,29433963,31967129,1
44405,2219114,2631650,1
44406,11295101,13207264,1
44407,5445965,6828199,1
44408,36179025,38880619,0
44409,15420418,17492854,1
44410,12915833,14948032,1
44411,34964127,37637422,1
44412,20118273,22380939,1
44413,7707432,9409157,1
44414,720540,915008,1
44415,31326922,33900124,1
44416,28332894,30856034,1
44417,14698723,16761072,1
44418,3195509,3928282,1
44419,13186868,15219059,1
44420,1866403,2168712,1
44421,6626901,5458895,1
44422,12445922,14458054,1
44423,17794833,19927326,1
44424,1105194,1341548,1
44425,5134930,6457177,1
44426,5525014,6897193,1
44427,1429467,1680304,1
44428,13007711,15039895,1
44429,1505386,1766479,1
44430,11246478,13158648,0
44431,34762989,37456287,1
44432,11694859,13667010,1
44433,11925444,13917602,1
44434,519273,671309,1
44435,36491414,39223236,1
44436,20712402,22984856,1
44437,8960281,10751907,1
44438,1524171,1788063,1
44439,3221312,3964328,1
44440,3159262,3871716,1
44441,22312455,24635290,1
44442,4279481,5462040,1
44443,7049438,8711467,0
44444,14668242,16730609,1
44445,9219127,11041003,1
44446,2215603,2627826,1
44447,8617653,10389575,1
44448,17142763,19265308,1
44449,8014930,9737059,1
44450,1385054,1630491,1
44451,8604606,10356755,1
44452,1204429,1445756,1
44453,31888086,34501272,1
44454,10744960,12637092,1
44455,28624186,31157377,1
44456,12436397,14448536,1
44457,34994609,37677950,1
44458,30726041,33279235,1
44459,1016604,1244518,1
44460,8601088,10352438,1
44461,23845673,26218304,0
44462,3384536,4307931,1
44463,33110251,35753484,1
44464,1454549,1708734,1
44465,34732743,37426009,1
44466,13016661,15048861,1
44467,19206326,21409050,1
44468,23093386,25446240,1
44469,9125032,10957152,1
44470,11305479,13217640,1
44471,14438116,16490508,1
44472,1914771,2226943,1
44473,5154912,6477100,1
44474,3922753,5146821,0
44475,12519412,14531531,1
44476,20128542,22391229,1
44477,14599009,16661336,1
44478,1279990,1523083,1
44479,804307,1010162,1
44480,10607273,12479281,0
44481,28723950,31257123,1
44482,21470994,23793877,1
44483,6522980,2731481,1
44484,445760,544564,1
44485,493662,525006,1
44486,15400545,17472966,1
44487,1361843,1606000,1
44488,1574229,1842390,1
44489,33111603,35754921,1
44490,2371949,2834722,1
44491,1145925,1386639,1
44492,3134587,3826738,0
44493,36008928,38710488,1
44494,832313,1041677,1
44495,19136703,21339387,1
44496,14608765,16671108,1
44497,3538870,4431515,1
44498,17423388,19545913,1
44499,4074754,5206938,0
44500,3356359,4169916,1
44501,597838,764889,1
44502,1351135,1595567,1
44503,16532003,18624482,1
44504,22441807,24684723,1
44505,3488253,4370866,1
44506,7062376,8723986,1
44507,31266326,33839494,1
44508,22234652,24557155,1
44509,6543270,8095308,0
44510,13707625,15759954,1
44511,37217408,39990155,0
44512,3534834,4427014,1
44513,1159373,1399695,1
44514,10595584,12527663,1
44515,24053669,26426573,1
44516,6571827,8123814,1
44517,9004803,10796957,1
44518,36290892,38992270,1
44519,20157181,22419923,1
44520,4526718,5788957,1
44521,1683513,1966213,1
44522,687408,877420,1
44523,29683924,32217093,1
44524,4104690,5236853,1
44525,25246659,27699525,0
44526,21721179,24044115,1
44527,7700969,9402446,1
44528,1367129,1611097,1
44529,367379,380925,1
44530,14618339,16680701,1
44531,9010801,10802322,1
44532,3367768,4220459,1
44533,1420052,1670443,1
44534,3665840,4628933,1
44535,7088232,8750299,0
44536,26940161,29423107,1
44537,30325872,32869098,1
44538,8846597,10638596,1
44539,6474710,8016866,1
44540,5758563,7190778,1
44541,36280660,39002044,1
44542,5756906,7189086,1
44543,31276493,33849667,1
44544,15490982,17563338,1
44545,3006523,3638868,1
44546,36500568,39232665,1
44547,1327822,1572986,1
44548,462714,579018,0
44549,1220680,1461893,1
44550,5799554,6340037,0
44551,29774623,32327813,1
44552,3524859,4417043,1
44553,13046967,15079159,1
44554,8656805,10428800,1
44555,5454762,6806924,1
44556,632430,810176,1
44557,727247,922742,1
44558,1246767,1488667,1
44559,4280874,5463519,1
44560,23974286,26347098,1
44561,12485660,14497799,1
44562,734300,930805,1
44563,9075931,10887973,1
44564,24786420,27229226,1
44565,985210,1208696,1
44566,1503563,1764698,1
44567,10181303,12032657,1
44568,34995046,37678412,1
44569,5456317,6808549,1
44570,6314658,7846790,1
44571,18946165,21108775,1
44572,12856484,14878616,1
44573,16321577,18424088,1
44574,3640723,4593339,1
44575,858219,1070780,1
44576,5945636,7417797,1
44577,1407147,1656740,1
44578,20548823,22821595,1
44579,23873547,26246477,1
44580,5040629,6343093,1
44581,28112188,30625312,1
44582,420411,493496,0
44583,36128795,38840368,1
44584,1355297,1599661,1
44585,446864,546894,0
44586,6326983,7858690,1
44587,20720322,22992892,1
44588,485624,618725,1
44589,8636308,10408319,0
44590,34322489,36985799,1
44591,9045779,10857841,1
44592,32999915,35593139,1
44593,31167034,33740262,1
44594,502741,646707,1
44595,876252,1090810,1
44596,4105437,5237723,1
44597,11678374,13650561,1
44598,1453824,1707596,1
44599,2276552,2698841,1
44600,19106533,21309232,1
44601,6565625,8117730,1
44602,8356689,10098759,1
44603,567494,730052,1
44604,9835993,11688014,1
44605,14428261,16480651,1
44606,24026133,26398605,1
44607,25476926,27919915,1
44608,15671290,17763703,0
44609,22324423,24647019,1
44610,20058406,22321070,0
44611,13487582,15539883,1
44612,27731149,30234261,1
44613,13466976,15519276,1
44614,11234817,13146977,1
44615,5196636,6518952,1
44616,9866324,11718309,1
44617,36108545,38820095,1
44618,10105979,7650038,1
44619,29123808,31656988,1
44620,37771322,40534288,1
44621,14489266,16551584,1
44622,1286839,1530796,1
44623,6295731,7827731,0
44624,11705546,13677701,1
44625,623804,770739,1
44626,9655182,11507298,1
44627,6375403,7907519,1
44628,16361970,18464449,1
44629,32370031,34983365,1
44630,24144802,26547712,1
44631,1605616,1876801,0
44632,1524080,1788173,1
44633,10715596,12607718,1
44634,29183721,31666891,1
44635,1188389,1429440,1
44636,35723117,38418529,1
44637,15319666,17392116,1
44638,36381387,39012791,1
44639,6454902,7997031,1
44640,711596,904569,1
44641,9184801,11016933,1
44642,863703,1076795,1
44643,8609674,10361138,1
44644,13517116,15569410,1
44645,36029455,38741090,1
44646,24003996,26376868,1
44647,14388307,16430698,1
44648,4292436,5485220,1
44649,17152843,19275381,1
44650,27541846,30044975,1
44651,23723510,26096423,1
44652,656652,839850,1
44653,24736715,27179461,1
44654,16502812,18605260,1
44655,6184996,7657142,1
44656,34923774,37607066,1
44657,1515015,1777206,1
44658,34894611,37577948,0
44659,14509026,16571366,1
44660,8184766,9926909,1
44661,3487574,4370092,1
44662,6836376,8458485,1
44663,3733726,4856987,0
44664,6299194,7830592,1
44665,23995278,26367958,1
44666,5196276,6518565,1
44667,17423118,19545652,1
44668,28743603,31276763,1
44669,11916916,13909049,1
44670,5175160,6497361,1
44671,23192679,25545642,1
44672,18794906,20967652,1
44673,2486325,2978607,1
44674,36370173,39101486,1
44675,1164344,1405561,1
44676,10076656,11928720,1
44677,839742,1049978,1
44678,642820,822721,1
44679,5975187,7447339,1
44680,3635765,4587978,1
44681,435322,520102,1
44682,6334737,7806897,1
44683,5146710,6469005,1
44684,28422496,30945618,1
44685,14628902,16691230,1
44686,1865960,2168226,1
44687,21031094,23313749,1
44688,25317414,27770162,1
44689,1814877,2117062,1
44690,34954564,37667889,1
44691,10746706,12638776,0
44692,34472698,37136004,1
44693,6974828,8616970,1
44694,11365925,13298091,1
44695,23843656,26216560,1
44696,28983668,31506854,1
44697,34382461,37045756,1
44698,21410965,23723837,1
44699,10136338,11988364,1
44700,5147042,6469352,1
44701,29974920,32508099,1
44702,1146263,1386956,1
44703,6520133,8072133,1
44704,5035145,6337372,1
44705,36028459,38739993,0
44706,1694987,1987770,0
44707,15310249,12440394,1
44708,22381703,24714633,1
44709,21249829,23552734,1
44710,27230373,29733459,1
44711,753478,953158,1
44712,34703572,37396875,1
44713,13417713,15469991,1
44714,14478426,16540773,1
44715,36178711,38880277,1
44716,4555565,5807756,0
44717,26859412,29342474,0
44718,8658122,10430033,1
44719,5799086,7230913,1
44720,5626936,7009222,1
44721,11845085,13837236,1
44722,1688639,1971062,0
44723,5761897,7193741,1
44724,484085,616222,1
44725,32469333,35072587,1
44726,12936482,14968679,1
44727,2084391,2557205,1
44728,28674385,31207605,1
44729,13266651,15308889,1
44730,3195876,3928657,1
44731,31657452,34250640,1
44732,6375119,7907250,1
44733,12696045,14708200,1
44734,31768226,34371424,1
44735,5774312,7206073,1
44736,26398027,28871054,0
44737,531477,687109,1
44738,5966666,7439113,1
44739,7050298,8712307,1
44740,19877365,22100109,1
44741,31326272,33899434,1
44742,12506721,14518835,0
44743,16522784,18615230,1
44744,2309407,2741916,1
44745,8989056,10770919,1
44746,5797120,7229206,1
44747,550325,709377,1
44748,1385030,1630464,1
44749,17122583,19245133,1
44750,32949763,35602975,1
44751,10165245,12017360,1
44752,15470582,17543004,1
44753,6516373,8068457,1
44754,20568670,22841457,1
44755,3700861,4673899,1
44756,17222856,19355393,1
44757,27702137,30215311,1
44758,16632334,18754854,1
44759,7905172,9627287,1
44760,2645706,3187960,1
44761,35014170,37697479,1
44762,1419963,1670344,0
44763,12495998,14508143,1
44764,12637715,14639877,1
44765,349221,350778,1
44766,24765285,27208255,1
44767,18414476,20577167,1
44768,8959113,10751031,1
44769,17312643,19435192,1
44770,8626956,10398935,1
44771,793346,997849,1
44772,13067120,15099309,1
44773,34131967,36795242,1
44774,8559096,10310726,0
44775,32019199,34632448,1
44776,1030851,1260247,1
44777,23915018,26287759,1
44778,713082,906267,1
44779,23936188,26308712,0
44780,8977248,10779253,1
44781,736833,933881,1
44782,36028265,38739790,1
44783,17684529,19817025,1
44784,4455296,5687487,1
44785,36733263,39476000,1
44786,617188,791307,1
44787,29764641,32317843,1
44788,9797908,11649826,1
44789,640483,819915,1
44790,3287304,4059897,1
44791,6523184,8075126,1
44792,1042771,1272863,0
44793,1693183,1975916,1
44794,717898,912047,0
44795,1181296,1422868,1
44796,1400874,1649075,1
44797,5714777,7126933,1
44798,3846090,4859542,1
44799,20127589,22390295,1
44800,8960854,10752367,1
44801,24575197,26998097,1
44802,13907627,15969975,1
44803,35104515,37787853,1
44804,977560,1189650,1
44805,1545979,1811656,1
44806,3848210,4861803,1
44807,7381097,9043026,1
44808,753026,952653,1
44809,7450320,9112236,1
44810,26169762,28642537,1
44811,1417503,1667747,1
44812,1173750,1415563,1
44813,14559897,16622214,1
44814,21871115,24204053,1
44815,575753,740512,1
44816,1087033,1324006,1
44817,34101893,36775161,1
44818,37640578,40403344,1
44819,6537109,8089234,0
44820,16361827,18464321,1
44821,625317,801380,1
44822,1815373,2117603,1
44823,3706423,4678856,1
44824,16912562,15039474,1
44825,11614642,13586793,1
44826,24004542,26377334,1
44827,7679638,9381133,1
44828,20741888,23014338,1
44829,6327128,1888994,1
44830,7375948,1768670,1
44831,35988182,38689697,1
44832,23173371,25526215,1
44833,16501333,18603872,1
44834,6709518,8311860,0
44835,4315114,5497308,1
44836,6190011,7662162,1
44837,13277546,15319746,1
44838,7104439,8765969,1
44839,1045401,1275807,1
44840,23123002,25475924,1
44841,23713285,26086226,1
44842,10118905,11970573,1
44843,1358543,1602928,1
44844,15380561,17452998,1
44845,35103761,37787058,0
44846,33391045,36034335,0
44847,12498775,14510885,1
44848,16372202,18474689,1
44849,10126405,11978471,1
44850,26169957,28642696,1
44851,28142441,30655583,1
44852,17293057,19425596,1
44853,19686863,21909613,0
44854,721292,915842,1
44855,859874,1072596,1
44856,16181717,18284203,1
44857,37741195,40504112,0
44858,32529432,35142644,1
44859,15359596,17432033,1
44860,6305972,7837894,1
44861,27059979,29563012,1
44862,8045035,9767159,1
44863,7536055,9198149,1
44864,10745845,12637933,1
44865,3095799,3768100,1
44866,1117569,1355047,1
44867,8115365,9857479,1
44868,11625868,13598023,1
44869,826833,1035741,1
44870,1403046,1651878,1
44871,34423320,37086663,1
44872,493835,631956,1
44873,7691066,9392367,1
44874,20308381,22571130,1
44875,30195013,32738190,1
44876,20398233,22671043,1
44877,37611667,40374688,1
44878,1295983,1540952,1
44879,1493575,1753432,1
44880,4435647,5667874,1
44881,21951308,24274247,1
44882,1692864,1975578,1
44883,8647054,10418993,1
44884,5939896,7412303,1
44885,13817439,15879778,1
44886,19706854,21929594,1
44887,13037021,15069205,1
44888,19957602,22180326,1
44889,28402419,30925533,1
44890,8594883,10347011,1
44891,1593518,1864115,1
44892,15250014,17322454,1
44893,36119026,38830596,1
44894,19015617,21158277,1
44895,10122915,11974170,0
44896,1383598,1628640,1
44897,1219607,1460998,1
44898,1553719,1820180,1
44899,20690030,22962673,1
44900,5634971,7017157,1
44901,2374900,2837074,1
44902,36220435,38931771,1
44903,8628809,10400658,1
44904,34444452,37107863,1
44905,5166702,6489011,1
44906,8957416,10749439,1
44907,4276823,5459161,1
44908,1547667,1813499,1
44909,2307414,2739768,1
44910,8094792,9826926,0
44911,10088357,11939992,0
44912,7377716,9039734,1
44913,6878687,8500323,1
44914,6184738,7656888,1
44915,17503037,19625577,1
44916,18655431,20828062,1
44917,15771146,17863599,1
44918,9235154,11067266,1
44919,3495304,4377542,0
44920,8668646,10440477,1
44921,1482365,1740850,1
44922,9875235,11727292,1
44923,8558600,8307290,1
44924,7355092,9017241,1
44925,21341313,23654182,1
44926,29774439,32327617,1
44927,3352908,4155937,1
44928,3163070,3875725,1
44929,9189059,11020949,1
44930,20138642,22401317,1
44931,8785310,10557413,1
44932,520669,673187,1
44933,25927241,28380247,1
44934,550106,709106,1
44935,499715,641509,1
44936,23383332,25746247,1
44937,15571563,17663962,1
44938,10158391,12010098,1
44939,23814807,26187553,1
44940,33391689,36035044,0
44941,8355185,10097303,1
44942,14528878,16591205,1
44943,26509408,28992424,1
44944,17212639,19335189,1
44945,6727428,8329714,1
44946,1098791,1335386,1
44947,14598759,16661099,1
44948,15410295,17482735,1
44949,8885660,10677742,1
44950,3239512,3982284,1
44951,581641,747547,1
44952,1215556,1456797,0
44953,5125710,6448083,1
44954,8959736,10751553,1
44955,212894,212055,0
44956,3352354,4155311,1
44957,13917832,15960166,1
44958,7834622,9556766,1
44959,1351176,1595405,1
44960,13296789,15339021,1
44961,15311104,17383432,1
44962,6708250,8310596,1
44963,460708,575321,1
44964,4544953,5797128,1
44965,3630868,4583557,1
44966,32719659,35352830,1
44967,6909712,8551644,1
44968,30115695,32658909,1
44969,7274642,8916787,1
44970,1125356,1363557,1
44971,877360,1092073,1
44972,19977922,22200568,1
44973,8959527,10751429,1
44974,10126746,11978798,1
44975,29114504,31647720,1
44976,22322349,24645194,1
44977,544339,702212,1
44978,7276151,8918225,1
44979,36148622,38850162,1
44980,991987,1216426,0
44981,22341818,24664729,1
44982,3351239,4154099,0
44983,3702002,4675251,1
44984,3628582,4581020,1
44985,22374742,24707321,1
44986,32128940,34732172,1
44987,5939015,7411438,1
44988,1321786,1566739,1
44989,2484672,2976842,1
44990,16992763,19125299,1
44991,4196272,5338567,1
44992,6291010,7822216,1
44993,22451952,24774837,1
44994,21109700,23392544,1
44995,1815579,2117822,1
44996,631634,809140,1
44997,37611259,40374225,1
44998,12586736,14598906,1
44999,5135720,6458090,1
45000,7374729,9036874,1
45001,11717067,13689243,0
45002,13957485,16009836,1
45003,813026,1020392,1
45004,6543454,8095492,1
45005,26219938,28692691,1
45006,3220356,3963250,1
45007,27490407,18625008,1
45008,13007700,15039884,1
45009,912901,1133452,1
45010,33491884,36135179,1
45011,1506293,1767831,1
45012,19906687,22129450,0
45013,5760620,7192573,1
45014,36211735,38923154,0
45015,3234734,3976896,1
45016,27180255,29653313,1
45017,35348583,38028068,0
45018,7439942,9101926,1
45019,8656451,10428462,1
45020,1333895,1579204,1
45021,4766517,6028761,1
45022,21850944,24183895,1
45023,14437898,16490300,1
45024,7697337,9399098,1
45025,17803657,13947729,1
45026,8657120,10429099,1
45027,634908,813336,1
45028,8609677,10361141,0
45029,3106070,3778421,1
45030,22243455,24566172,1
45031,1189370,1430286,1
45032,6566069,8118156,1
45033,716158,909936,1
45034,13026350,15058551,1
45035,14869027,16941467,1
45036,1428583,1679375,1
45037,13817592,15879926,1
45038,1479117,1737581,1
45039,24735074,27178073,1
45040,732259,928445,1
45041,10155476,1721577,1
45042,11694850,13667001,1
45043,28292892,30816029,1
45044,7616615,9298679,0
45045,13226538,15268779,1
45046,4187326,5329693,1
45047,24035690,26408298,1
45048,3344612,4146775,1
45049,16271717,18374229,1
45050,9064849,10876972,1
45051,28602974,31126110,1
45052,1154271,1394970,1
45053,12955567,14987764,1
45054,13797616,15859942,1
45055,6974565,8616716,1
45056,29594820,32128049,1
45057,4767367,6029652,1
45058,6527455,8079503,1
45059,12306584,14298728,1
45060,31096117,33679287,1
45061,16211330,18313821,1
45062,25236759,27689582,1
45063,18605587,20768240,1
45064,3731127,4724157,1
45065,27560404,30063472,0
45066,3914870,5007058,1
45067,661049,845427,1
45068,4195071,5337275,1
45069,34894059,37577364,1
45070,20007743,22230416,1
